5.000000000000000000e-01, 5.000000000000000000e-01
5.000000000000000000e-01, 1.500000000000000000e+00
5.000000000000000000e-01, 2.500000000000000000e+00
5.000000000000000000e-01, 3.500000000000000000e+00
1.500000000000000000e+00, 5.000000000000000000e-01
1.500000000000000000e+00, 1.500000000000000000e+00
1.500000000000000000e+00, 2.500000000000000000e+00
1.500000000000000000e+00, 3.500000000000000000e+00
2.500000000000000000e+00, 5.000000000000000000e-01
2.500000000000000000e+00, 1.500000000000000000e+00
2.500000000000000000e+00, 2.500000000000000000e+00
2.500000000000000000e+00, 3.500000000000000000e+00
3.500000000000000000e+00, 5.000000000000000000e-01
3.500000000000000000e+00, 1.500000000000000000e+00
3.500000000000000000e+00, 2.500000000000000000e+00
3.500000000000000000e+00, 3.500000000000000000e+00

5.000006889119972264e-01, 5.000006889119972264e-01
5.000006889119972264e-01, 1.500000688911997226e+00
5.000006889119972264e-01, 2.499999311088002774e+00
5.000006889119972264e-01, 3.499999311088002774e+00
1.500000688911997226e+00, 5.000006889119972264e-01
1.500000688911997226e+00, 1.500000688911997226e+00
1.500000688911997226e+00, 2.499999311088002774e+00
1.500000688911997226e+00, 3.499999311088002774e+00
2.499999311088002774e+00, 5.000006889119972264e-01
2.499999311088002774e+00, 1.500000688911997226e+00
2.499999311088002774e+00, 2.499999311088002774e+00
2.499999311088002774e+00, 3.499999311088002774e+00
3.499999311088002774e+00, 5.000006889119972264e-01
3.499999311088002774e+00, 1.500000688911997226e+00
3.499999311088002774e+00, 2.499999311088002774e+00
3.499999311088002774e+00, 3.499999311088002774e+00

5.002657750325982811e-01, 5.002657750325982811e-01
5.002657944725555916e-01, 1.500265644217094740e+00
5.002657944725555916e-01, 2.499734355782906370e+00
5.002657750325982811e-01, 3.499734224967401719e+00
1.500265644217094740e+00, 5.002657944725555916e-01
1.500265663646061176e+00, 1.500265663646061176e+00
1.500265663646061176e+00, 2.499734336353939046e+00
1.500265644217094740e+00, 3.499734205527444963e+00
2.499734355782906370e+00, 5.002657944725555916e-01
2.499734336353939046e+00, 1.500265663646061176e+00
2.499734336353939046e+00, 2.499734336353939046e+00
2.499734355782906370e+00, 3.499734205527444963e+00
3.499734224967401719e+00, 5.002657750325982811e-01
3.499734205527444963e+00, 1.500265644217094740e+00
3.499734205527444963e+00, 2.499734355782906370e+00
3.499734224967401719e+00, 3.499734224967401719e+00

5.006815767599099853e-01, 5.006815767599099853e-01
5.006817914838634920e-01, 1.500677556355499709e+00
5.006817914838634920e-01, 2.499322443644499625e+00
5.006815767599099853e-01, 3.499318423240089793e+00
1.500677556355499709e+00, 5.006817914838634920e-01
1.500677769718572474e+00, 1.500677769718572474e+00
1.500677769718572474e+00, 2.499322230281427526e+00
1.500677556355499709e+00, 3.499318208516136508e+00
2.499322443644499625e+00, 5.006817914838634920e-01
2.499322230281427526e+00, 1.500677769718572474e+00
2.499322230281427526e+00, 2.499322230281427526e+00
2.499322443644499625e+00, 3.499318208516136508e+00
3.499318423240089793e+00, 5.006815767599099853e-01
3.499318208516136508e+00, 1.500677556355499709e+00
3.499318208516136508e+00, 2.499322443644499625e+00
3.499318423240089793e+00, 3.499318423240089793e+00

5.007210480006295539e-01, 5.007210480006295539e-01
5.007216748672237427e-01, 1.500706511984735814e+00
5.007216748672237427e-01, 2.499293488015263520e+00
5.007210480006295539e-01, 3.499278951999371667e+00
1.500706511984735814e+00, 5.007216748672237427e-01
1.500707125987335022e+00, 1.500707125987335022e+00
1.500707125987335022e+00, 2.499292874012666310e+00
1.500706511984735814e+00, 3.499278325132776146e+00
2.499293488015263520e+00, 5.007216748672237427e-01
2.499292874012666310e+00, 1.500707125987335022e+00
2.499292874012666310e+00, 2.499292874012666310e+00
2.499293488015263520e+00, 3.499278325132776146e+00
3.499278951999371667e+00, 5.007210480006295539e-01
3.499278325132776146e+00, 1.500706511984735814e+00
3.499278325132776146e+00, 2.499293488015263520e+00
3.499278951999371667e+00, 3.499278951999371667e+00

5.003293454793358297e-01, 5.003293454793358297e-01
5.003301326139384386e-01, 1.500320147044968522e+00
5.003301326139384386e-01, 2.499679852955032366e+00
5.003293454793358297e-01, 3.499670654520664392e+00
1.500320147044968522e+00, 5.003301326139384386e-01
1.500320908068264236e+00, 1.500320908068264236e+00
1.500320908068264236e+00, 2.499679091931737318e+00
1.500320147044968522e+00, 3.499669867386061117e+00
2.499679852955032366e+00, 5.003301326139384386e-01
2.499679091931737318e+00, 1.500320908068264236e+00
2.499679091931737318e+00, 2.499679091931737318e+00
2.499679852955032366e+00, 3.499669867386061117e+00
3.499670654520664392e+00, 5.003293454793358297e-01
3.499669867386061117e+00, 1.500320147044968522e+00
3.499669867386061117e+00, 2.499679852955032366e+00
3.499670654520664392e+00, 3.499670654520664392e+00

5.000033906435518150e-01, 5.000033906435518150e-01
5.000036262041046564e-01, 1.500015010001537474e+00
5.000036262041046564e-01, 2.499984989998462748e+00
5.000033906435518150e-01, 3.499996609356448296e+00
1.500015010001537474e+00, 5.000036262041046564e-01
1.500015244917670687e+00, 1.500015244917670687e+00
1.500015244917670687e+00, 2.499984755082329091e+00
1.500015010001537474e+00, 3.499996373795895899e+00
2.499984989998462748e+00, 5.000036262041046564e-01
2.499984755082329091e+00, 1.500015244917670687e+00
2.499984755082329091e+00, 2.499984755082329091e+00
2.499984989998462748e+00, 3.499996373795895899e+00
3.499996609356448296e+00, 5.000033906435518150e-01
3.499996373795895899e+00, 1.500015010001537474e+00
3.499996373795895899e+00, 2.499984989998462748e+00
3.499996609356448296e+00, 3.499996609356448296e+00

5.001670822613130118e-01, 5.001670822613130118e-01
5.001665220872375528e-01, 1.500172994066565790e+00
5.001665220872375528e-01, 2.499827005933433544e+00
5.001670822613130118e-01, 3.499832917738686433e+00
1.500172994066565790e+00, 5.001665220872375528e-01
1.500172458261050279e+00, 1.500172458261050279e+00
1.500172458261050279e+00, 2.499827541738948167e+00
1.500172994066565790e+00, 3.499833477912764224e+00
2.499827005933433544e+00, 5.001665220872375528e-01
2.499827541738948167e+00, 1.500172458261050279e+00
2.499827541738948167e+00, 2.499827541738948167e+00
2.499827005933433544e+00, 3.499833477912764224e+00
3.499832917738686433e+00, 5.001670822613130118e-01
3.499833477912764224e+00, 1.500172994066565790e+00
3.499833477912764224e+00, 2.499827005933433544e+00
3.499832917738686433e+00, 3.499832917738686433e+00

5.006096539296603920e-01, 5.006096539296603920e-01
5.006091160170358378e-01, 1.500594167725102901e+00
5.006091160170358378e-01, 2.499405832274895989e+00
5.006096539296603920e-01, 3.499390346070338165e+00
1.500594167725102901e+00, 5.006091160170358378e-01
1.500593634315592562e+00, 1.500593634315592562e+00
1.500593634315592562e+00, 2.499406365684407216e+00
1.500594167725102901e+00, 3.499390883982965050e+00
2.499405832274895989e+00, 5.006091160170358378e-01
2.499406365684407216e+00, 1.500593634315592562e+00
2.499406365684407216e+00, 2.499406365684407216e+00
2.499405832274895989e+00, 3.499390883982965050e+00
3.499390346070338165e+00, 5.006096539296603920e-01
3.499390883982965050e+00, 1.500594167725102901e+00
3.499390883982965050e+00, 2.499405832274895989e+00
3.499390346070338165e+00, 3.499390346070338165e+00

5.007609047430253701e-01, 5.007609047430254812e-01
5.007614464391517695e-01, 1.500746000626431043e+00
5.007614464391517695e-01, 2.499253999373568291e+00
5.007609047430253701e-01, 3.499239095256973631e+00
1.500746000626431043e+00, 5.007614464391517695e-01
1.500746531577583198e+00, 1.500746531577583198e+00
1.500746531577583198e+00, 2.499253468422417690e+00
1.500746000626431043e+00, 3.499238553560847897e+00
2.499253999373568291e+00, 5.007614464391517695e-01
2.499253468422417690e+00, 1.500746531577583198e+00
2.499253468422417690e+00, 2.499253468422417690e+00
2.499253999373568291e+00, 3.499238553560847897e+00
3.499239095256973631e+00, 5.007609047430253701e-01
3.499238553560847897e+00, 1.500746000626431043e+00
3.499238553560847897e+00, 2.499253999373568291e+00
3.499239095256973631e+00, 3.499239095256973631e+00

5.004306902748266728e-01, 5.004306902748267838e-01
5.004321882727520432e-01, 1.500431520036135336e+00
5.004321882727520432e-01, 2.499568479963862888e+00
5.004306902748266728e-01, 3.499569309725172328e+00
1.500431520036135336e+00, 5.004321882727520432e-01
1.500432988333670004e+00, 1.500432988333670004e+00
1.500432988333670004e+00, 2.499567011666332661e+00
1.500431520036135336e+00, 3.499567811727246625e+00
2.499568479963862888e+00, 5.004321882727520432e-01
2.499567011666332661e+00, 1.500432988333670004e+00
2.499567011666332661e+00, 2.499567011666332661e+00
2.499568479963862888e+00, 3.499567811727246625e+00
